"state","date","fips","cumulative_cases","cumulative_deaths","lag_cases","lag_deaths","cases_is_cumulative","dth_is_cumulative","lead_cases","lead_deaths","lead2_cases","lead2_deaths","cases","deaths"
"Kansas",2020-03-12,"20",5,1,1,0,1,1,6,1,8,1,4,1
"Kansas",2020-03-13,"20",6,1,5,1,1,1,8,1,9,1,1,0
"Kansas",2020-03-14,"20",8,1,6,1,1,1,9,1,11,1,2,0
"Kansas",2020-03-15,"20",9,1,8,1,1,1,11,1,17,1,1,0
"Kansas",2020-03-16,"20",11,1,9,1,1,1,17,1,22,1,2,0
"Kansas",2020-03-17,"20",17,1,11,1,1,1,22,1,35,1,6,0
"Kansas",2020-03-18,"20",22,1,17,1,1,1,35,1,49,1,5,0
"Kansas",2020-03-19,"20",35,1,22,1,1,1,49,1,57,2,13,0
"Kansas",2020-03-20,"20",49,1,35,1,1,1,57,2,66,2,14,0
"Kansas",2020-03-21,"20",57,2,49,1,1,1,66,2,82,2,8,1
"Kansas",2020-03-22,"20",66,2,57,2,1,1,82,2,99,3,9,0
"Kansas",2020-03-23,"20",82,2,66,2,1,1,99,3,132,3,16,0
"Kansas",2020-03-24,"20",99,3,82,2,1,1,132,3,171,3,17,1
"Kansas",2020-03-25,"20",132,3,99,3,1,1,171,3,212,4,33,0
"Kansas",2020-03-26,"20",171,3,132,3,1,1,212,4,271,6,39,0
"Kansas",2020-03-27,"20",212,4,171,3,1,1,271,6,332,7,41,1
"Kansas",2020-03-28,"20",271,6,212,4,1,1,332,7,373,9,59,2
"Kansas",2020-03-29,"20",332,7,271,6,1,1,373,9,434,10,61,1
"Kansas",2020-03-30,"20",373,9,332,7,1,1,434,10,488,11,41,2
"Kansas",2020-03-31,"20",434,10,373,9,1,1,488,11,554,14,61,1
"Kansas",2020-04-01,"20",488,11,434,10,1,1,554,14,624,19,54,1
"Kansas",2020-04-02,"20",554,14,488,11,1,1,624,19,702,21,66,3
"Kansas",2020-04-03,"20",624,19,554,14,1,1,702,21,767,23,70,5
"Kansas",2020-04-04,"20",702,21,624,19,1,1,767,23,854,25,78,2
"Kansas",2020-04-05,"20",767,23,702,21,1,1,854,25,905,30,65,2
"Kansas",2020-04-06,"20",854,25,767,23,1,1,905,30,1055,38,87,2
"Kansas",2020-04-07,"20",905,30,854,25,1,1,1055,38,1116,42,51,5
"Kansas",2020-04-08,"20",1055,38,905,30,1,1,1116,42,1180,50,150,8
"Kansas",2020-04-09,"20",1116,42,1055,38,1,1,1180,50,1282,55,61,4
"Kansas",2020-04-10,"20",1180,50,1116,42,1,1,1282,55,1337,56,64,8
"Kansas",2020-04-11,"20",1282,55,1180,50,1,1,1337,56,1382,63,102,5
"Kansas",2020-04-12,"20",1337,56,1282,55,1,1,1382,63,1438,69,55,1
"Kansas",2020-04-13,"20",1382,63,1337,56,1,1,1438,69,1501,76,45,7
"Kansas",2020-04-14,"20",1438,69,1382,63,1,1,1501,76,1593,80,56,6
"Kansas",2020-04-15,"20",1501,76,1438,69,1,1,1593,80,1730,84,63,7
"Kansas",2020-04-16,"20",1593,80,1501,76,1,1,1730,84,1818,86,92,4
"Kansas",2020-04-17,"20",1730,84,1593,80,1,1,1818,86,1896,94,137,4
"Kansas",2020-04-18,"20",1818,86,1730,84,1,1,1896,94,2029,101,88,2
"Kansas",2020-04-19,"20",1896,94,1818,86,1,1,2029,101,2113,107,78,8
"Kansas",2020-04-20,"20",2029,101,1896,94,1,1,2113,107,2290,111,133,7
"Kansas",2020-04-21,"20",2113,107,2029,101,1,1,2290,111,2625,112,84,6
"Kansas",2020-04-22,"20",2290,111,2113,107,1,1,2625,112,2841,117,177,4
"Kansas",2020-04-23,"20",2625,112,2290,111,1,1,2841,117,3090,119,335,1
"Kansas",2020-04-24,"20",2841,117,2625,112,1,1,3090,119,3197,120,216,5
"Kansas",2020-04-25,"20",3090,119,2841,117,1,1,3197,120,3406,126,249,2
"Kansas",2020-04-26,"20",3197,120,3090,119,1,1,3406,126,3601,127,107,1
"Kansas",2020-04-27,"20",3406,126,3197,120,1,1,3601,127,3811,132,209,6
"Kansas",2020-04-28,"20",3601,127,3406,126,1,1,3811,132,4305,133,195,1
"Kansas",2020-04-29,"20",3811,132,3601,127,1,1,4305,133,4510,136,210,5
"Kansas",2020-04-30,"20",4305,133,3811,132,1,1,4510,136,4863,140,494,1
"Kansas",2020-05-01,"20",4510,136,4305,133,1,1,4863,140,5177,142,205,3
"Kansas",2020-05-02,"20",4863,140,4510,136,1,1,5177,142,5385,154,353,4
"Kansas",2020-05-03,"20",5177,142,4863,140,1,1,5385,154,5627,160,314,2
"Kansas",2020-05-04,"20",5385,154,5177,142,1,1,5627,160,5893,163,208,12
"Kansas",2020-05-05,"20",5627,160,5385,154,1,1,5893,163,6240,164,242,6
"Kansas",2020-05-06,"20",5893,163,5627,160,1,1,6240,164,6751,167,266,3
"Kansas",2020-05-07,"20",6240,164,5893,163,1,1,6751,167,6923,172,347,1
"Kansas",2020-05-08,"20",6751,167,6240,164,1,1,6923,172,7045,172,511,3
"Kansas",2020-05-09,"20",6923,172,6751,167,1,1,7045,172,7161,174,172,5
"Kansas",2020-05-10,"20",7045,172,6923,172,1,1,7161,174,7352,178,122,0
"Kansas",2020-05-11,"20",7161,174,7045,172,1,1,7352,178,7552,179,116,2
"Kansas",2020-05-12,"20",7352,178,7161,174,1,1,7552,179,7668,181,191,4
"Kansas",2020-05-13,"20",7552,179,7352,178,1,1,7668,181,8006,187,200,1
"Kansas",2020-05-14,"20",7668,181,7552,179,1,1,8006,187,8059,189,116,2
"Kansas",2020-05-15,"20",8006,187,7668,181,1,1,8059,189,8066,189,338,6
"Kansas",2020-05-16,"20",8059,189,8006,187,1,1,8066,189,8439,190,53,2
"Kansas",2020-05-17,"20",8066,189,8059,189,1,1,8439,190,8488,193,7,0
"Kansas",2020-05-18,"20",8439,190,8066,189,1,1,8488,193,8661,197,373,1
"Kansas",2020-05-19,"20",8488,193,8439,190,1,1,8661,197,8771,199,49,3
"Kansas",2020-05-20,"20",8661,197,8488,193,1,1,8771,199,9068,200,173,4
"Kansas",2020-05-21,"20",8771,199,8661,197,1,1,9068,200,9119,200,110,2
"Kansas",2020-05-22,"20",9068,200,8771,199,1,1,9119,200,9135,200,297,1
"Kansas",2020-05-23,"20",9119,200,9068,200,1,1,9135,200,9272,201,51,0
"Kansas",2020-05-24,"20",9135,200,9119,200,1,1,9272,201,9352,204,16,0
"Kansas",2020-05-25,"20",9272,201,9135,200,1,1,9352,204,9453,207,137,1
"Kansas",2020-05-26,"20",9352,204,9272,201,1,1,9453,207,9512,209,80,3
"Kansas",2020-05-27,"20",9453,207,9352,204,1,1,9512,209,9826,209,101,3
"Kansas",2020-05-28,"20",9512,209,9453,207,1,1,9826,209,9847,209,59,2
"Kansas",2020-05-29,"20",9826,209,9512,209,1,1,9847,209,9878,211,314,0
"Kansas",2020-05-30,"20",9847,209,9826,209,1,1,9878,211,10103,217,21,0
"Kansas",2020-05-31,"20",9878,211,9847,209,1,1,10103,217,10143,227,31,2
"Kansas",2020-06-01,"20",10103,217,9878,211,1,1,10143,227,10281,227,225,6
"Kansas",2020-06-02,"20",10143,227,10103,217,1,1,10281,227,10332,230,40,10
"Kansas",2020-06-03,"20",10281,227,10143,227,1,1,10332,230,10493,233,138,0
"Kansas",2020-06-04,"20",10332,230,10281,227,1,1,10493,233,NA,NA,51,3
"Kansas",2020-06-05,"20",10493,233,10332,230,1,1,NA,NA,NA,NA,161,3
"Kentucky",2020-03-06,"21",1,0,NA,NA,NA,NA,1,0,4,0,NA,NA
"Kentucky",2020-03-07,"21",1,0,1,0,1,1,4,0,5,0,0,0
"Kentucky",2020-03-08,"21",4,0,1,0,1,1,5,0,7,0,3,0
"Kentucky",2020-03-09,"21",5,0,4,0,1,1,7,0,7,0,1,0
"Kentucky",2020-03-10,"21",7,0,5,0,1,1,7,0,11,0,2,0
"Kentucky",2020-03-11,"21",7,0,7,0,1,1,11,0,11,0,0,0
"Kentucky",2020-03-12,"21",11,0,7,0,1,1,11,0,18,0,4,0
"Kentucky",2020-03-13,"21",11,0,11,0,1,1,18,0,21,0,0,0
"Kentucky",2020-03-14,"21",18,0,11,0,1,1,21,0,22,1,7,0
"Kentucky",2020-03-15,"21",21,0,18,0,1,1,22,1,26,1,3,0
"Kentucky",2020-03-16,"21",22,1,21,0,1,1,26,1,35,1,1,1
"Kentucky",2020-03-17,"21",26,1,22,1,1,1,35,1,47,2,4,0
"Kentucky",2020-03-18,"21",35,1,26,1,1,1,47,2,63,2,9,0
"Kentucky",2020-03-19,"21",47,2,35,1,1,1,63,2,84,3,12,1
"Kentucky",2020-03-20,"21",63,2,47,2,1,1,84,3,103,3,16,0
"Kentucky",2020-03-21,"21",84,3,63,2,1,1,103,3,124,3,21,1
"Kentucky",2020-03-22,"21",103,3,84,3,1,1,124,3,157,3,19,0
"Kentucky",2020-03-23,"21",124,3,103,3,1,1,157,3,198,5,21,0
"Kentucky",2020-03-24,"21",157,3,124,3,1,1,198,5,248,5,33,0
"Kentucky",2020-03-25,"21",198,5,157,3,1,1,248,5,302,8,41,2
"Kentucky",2020-03-26,"21",248,5,198,5,1,1,302,8,394,9,50,0
"Kentucky",2020-03-27,"21",302,8,248,5,1,1,394,9,439,9,54,3
"Kentucky",2020-03-28,"21",394,9,302,8,1,1,439,9,480,11,92,1
"Kentucky",2020-03-29,"21",439,9,394,9,1,1,480,11,590,18,45,0
"Kentucky",2020-03-30,"21",480,11,439,9,1,1,590,18,674,20,41,2
"Kentucky",2020-03-31,"21",590,18,480,11,1,1,674,20,747,34,110,7
"Kentucky",2020-04-01,"21",674,20,590,18,1,1,747,34,762,34,84,2
"Kentucky",2020-04-02,"21",747,34,674,20,1,1,762,34,909,40,73,14
"Kentucky",2020-04-03,"21",762,34,747,34,1,1,909,40,1048,44,15,0
"Kentucky",2020-04-04,"21",909,40,762,34,1,1,1048,44,1057,52,147,6
"Kentucky",2020-04-05,"21",1048,44,909,40,1,1,1057,52,1289,66,139,4
"Kentucky",2020-04-06,"21",1057,52,1048,44,1,1,1289,66,1393,73,9,8
"Kentucky",2020-04-07,"21",1289,66,1057,52,1,1,1393,73,1525,84,232,14
"Kentucky",2020-04-08,"21",1393,73,1289,66,1,1,1525,84,1702,90,104,7
"Kentucky",2020-04-09,"21",1525,84,1393,73,1,1,1702,90,1851,94,132,11
"Kentucky",2020-04-10,"21",1702,90,1525,84,1,1,1851,94,1963,98,177,6
"Kentucky",2020-04-11,"21",1851,94,1702,90,1,1,1963,98,2048,106,149,4
"Kentucky",2020-04-12,"21",1963,98,1851,94,1,1,2048,106,2210,115,112,4
"Kentucky",2020-04-13,"21",2048,106,1963,98,1,1,2210,115,2295,124,85,8
"Kentucky",2020-04-14,"21",2210,115,2048,106,1,1,2295,124,2429,131,162,9
"Kentucky",2020-04-15,"21",2295,124,2210,115,1,1,2429,131,2522,140,85,9
"Kentucky",2020-04-16,"21",2429,131,2295,124,1,1,2522,140,2707,145,134,7
"Kentucky",2020-04-17,"21",2522,140,2429,131,1,1,2707,145,2960,149,93,9
"Kentucky",2020-04-18,"21",2707,145,2522,140,1,1,2960,149,3050,155,185,5
"Kentucky",2020-04-19,"21",2960,149,2707,145,1,1,3050,155,3193,172,253,4
"Kentucky",2020-04-20,"21",3050,155,2960,149,1,1,3193,172,3373,185,90,6
"Kentucky",2020-04-21,"21",3193,172,3050,155,1,1,3373,185,3548,194,143,17
"Kentucky",2020-04-22,"21",3373,185,3193,172,1,1,3548,194,3779,203,180,13
"Kentucky",2020-04-23,"21",3548,194,3373,185,1,1,3779,203,3905,208,175,9
"Kentucky",2020-04-24,"21",3779,203,3548,194,1,1,3905,208,4074,211,231,9
"Kentucky",2020-04-25,"21",3905,208,3779,203,1,1,4074,211,4146,216,126,5
"Kentucky",2020-04-26,"21",4074,211,3905,208,1,1,4146,216,4375,231,169,3
"Kentucky",2020-04-27,"21",4146,216,4074,211,1,1,4375,231,4538,235,72,5
"Kentucky",2020-04-28,"21",4375,231,4146,216,1,1,4538,235,4708,240,229,15
"Kentucky",2020-04-29,"21",4538,235,4375,231,1,1,4708,240,4879,248,163,4
"Kentucky",2020-04-30,"21",4708,240,4538,235,1,1,4879,248,4881,252,170,5
"Kentucky",2020-05-01,"21",4879,248,4708,240,1,1,4881,252,5223,256,171,8
"Kentucky",2020-05-02,"21",4881,252,4879,248,1,1,5223,256,5370,267,2,4
"Kentucky",2020-05-03,"21",5223,256,4881,252,1,1,5370,267,5822,278,342,4
"Kentucky",2020-05-04,"21",5370,267,5223,256,1,1,5822,278,5946,286,147,11
"Kentucky",2020-05-05,"21",5822,278,5370,267,1,1,5946,286,6173,302,452,11
"Kentucky",2020-05-06,"21",5946,286,5822,278,1,1,6173,302,6298,304,124,8
"Kentucky",2020-05-07,"21",6173,302,5946,286,1,1,6298,304,6469,312,227,16
"Kentucky",2020-05-08,"21",6298,304,6173,302,1,1,6469,312,6486,312,125,2
"Kentucky",2020-05-09,"21",6469,312,6298,304,1,1,6486,312,6710,325,171,8
"Kentucky",2020-05-10,"21",6486,312,6469,312,1,1,6710,325,7003,333,17,0
"Kentucky",2020-05-11,"21",6710,325,6486,312,1,1,7003,333,7102,334,224,13
"Kentucky",2020-05-12,"21",7003,333,6710,325,1,1,7102,334,7397,341,293,8
"Kentucky",2020-05-13,"21",7102,334,7003,333,1,1,7397,341,7578,343,99,1
"Kentucky",2020-05-14,"21",7397,341,7102,334,1,1,7578,343,7773,346,295,7
"Kentucky",2020-05-15,"21",7578,343,7397,341,1,1,7773,346,7793,346,181,2
"Kentucky",2020-05-16,"21",7773,346,7578,343,1,1,7793,346,8041,354,195,3
"Kentucky",2020-05-17,"21",7793,346,7773,346,1,1,8041,354,8205,369,20,0
"Kentucky",2020-05-18,"21",8041,354,7793,346,1,1,8205,369,8336,381,248,8
"Kentucky",2020-05-19,"21",8205,369,8041,354,1,1,8336,381,8475,393,164,15
"Kentucky",2020-05-20,"21",8336,381,8205,369,1,1,8475,393,8688,398,131,12
"Kentucky",2020-05-21,"21",8475,393,8336,381,1,1,8688,398,8812,399,139,12
"Kentucky",2020-05-22,"21",8688,398,8475,393,1,1,8812,399,8842,399,213,5
"Kentucky",2020-05-23,"21",8812,399,8688,398,1,1,8842,399,8899,403,124,1
"Kentucky",2020-05-24,"21",8842,399,8812,399,1,1,8899,403,9175,407,30,0
"Kentucky",2020-05-25,"21",8899,403,8842,399,1,1,9175,407,9313,420,57,4
"Kentucky",2020-05-26,"21",9175,407,8899,403,1,1,9313,420,9510,424,276,4
"Kentucky",2020-05-27,"21",9313,420,9175,407,1,1,9510,424,9688,434,138,13
"Kentucky",2020-05-28,"21",9510,424,9313,420,1,1,9688,434,9887,441,197,4
"Kentucky",2020-05-29,"21",9688,434,9510,424,1,1,9887,441,9937,441,178,10
"Kentucky",2020-05-30,"21",9887,441,9688,434,1,1,9937,441,10150,445,199,7
"Kentucky",2020-05-31,"21",9937,441,9887,441,1,1,10150,445,10287,451,50,0
"Kentucky",2020-06-01,"21",10150,445,9937,441,1,1,10287,451,10485,458,213,4
"Kentucky",2020-06-02,"21",10287,451,10150,445,1,1,10485,458,10781,469,137,6
"Kentucky",2020-06-03,"21",10485,458,10287,451,1,1,10781,469,11051,476,198,7
"Kentucky",2020-06-04,"21",10781,469,10485,458,1,1,11051,476,NA,NA,296,11
"Kentucky",2020-06-05,"21",11051,476,10781,469,1,1,NA,NA,NA,NA,270,7
"Louisiana",2020-03-09,"22",1,0,NA,NA,NA,NA,6,0,13,0,NA,NA
"Louisiana",2020-03-10,"22",6,0,1,0,1,1,13,0,14,0,5,0
"Louisiana",2020-03-11,"22",13,0,6,0,1,1,14,0,36,0,7,0
"Louisiana",2020-03-12,"22",14,0,13,0,1,1,36,0,77,1,1,0
"Louisiana",2020-03-13,"22",36,0,14,0,1,1,77,1,103,2,22,0
"Louisiana",2020-03-14,"22",77,1,36,0,1,1,103,2,137,3,41,1
"Louisiana",2020-03-15,"22",103,2,77,1,1,1,137,3,196,5,26,1
"Louisiana",2020-03-16,"22",137,3,103,2,1,1,196,5,280,7,34,1
"Louisiana",2020-03-17,"22",196,5,137,3,1,1,280,7,392,10,59,2
"Louisiana",2020-03-18,"22",280,7,196,5,1,1,392,10,537,10,84,2
"Louisiana",2020-03-19,"22",392,10,280,7,1,1,537,10,763,16,112,3
"Louisiana",2020-03-20,"22",537,10,392,10,1,1,763,16,837,20,145,0
"Louisiana",2020-03-21,"22",763,16,537,10,1,1,837,20,1172,34,226,6
"Louisiana",2020-03-22,"22",837,20,763,16,1,1,1172,34,1388,46,74,4
"Louisiana",2020-03-23,"22",1172,34,837,20,1,1,1388,46,1795,65,335,14
"Louisiana",2020-03-24,"22",1388,46,1172,34,1,1,1795,65,2305,83,216,12
"Louisiana",2020-03-25,"22",1795,65,1388,46,1,1,2305,83,2746,119,407,19
"Louisiana",2020-03-26,"22",2305,83,1795,65,1,1,2746,119,3315,137,510,18
"Louisiana",2020-03-27,"22",2746,119,2305,83,1,1,3315,137,3539,152,441,36
"Louisiana",2020-03-28,"22",3315,137,2746,119,1,1,3539,152,4024,186,569,18
"Louisiana",2020-03-29,"22",3539,152,3315,137,1,1,4024,186,5237,240,224,15
"Louisiana",2020-03-30,"22",4024,186,3539,152,1,1,5237,240,6424,273,485,34
"Louisiana",2020-03-31,"22",5237,240,4024,186,1,1,6424,273,9152,310,1213,54
"Louisiana",2020-04-01,"22",6424,273,5237,240,1,1,9152,310,10299,370,1187,33
"Louisiana",2020-04-02,"22",9152,310,6424,273,1,1,10299,370,12500,412,2728,37
"Louisiana",2020-04-03,"22",10299,370,9152,310,1,1,12500,412,13014,477,1147,60
"Louisiana",2020-04-04,"22",12500,412,10299,370,1,1,13014,477,14867,512,2201,42
"Louisiana",2020-04-05,"22",13014,477,12500,412,1,1,14867,512,16284,582,514,65
"Louisiana",2020-04-06,"22",14867,512,13014,477,1,1,16284,582,17030,652,1853,35
"Louisiana",2020-04-07,"22",16284,582,14867,512,1,1,17030,652,18283,702,1417,70
"Louisiana",2020-04-08,"22",17030,652,16284,582,1,1,18283,702,19253,755,746,70
"Louisiana",2020-04-09,"22",18283,702,17030,652,1,1,19253,755,20014,806,1253,50
"Louisiana",2020-04-10,"22",19253,755,18283,702,1,1,20014,806,20595,840,970,53
"Louisiana",2020-04-11,"22",20014,806,19253,755,1,1,20595,840,21016,884,761,51
"Louisiana",2020-04-12,"22",20595,840,20014,806,1,1,21016,884,21518,1013,581,34
"Louisiana",2020-04-13,"22",21016,884,20595,840,1,1,21518,1013,21951,1103,421,44
"Louisiana",2020-04-14,"22",21518,1013,21016,884,1,1,21951,1103,22532,1156,502,129
"Louisiana",2020-04-15,"22",21951,1103,21518,1013,1,1,22532,1156,23118,1213,433,90
"Louisiana",2020-04-16,"22",22532,1156,21951,1103,1,1,23118,1213,23580,1267,581,53
"Louisiana",2020-04-17,"22",23118,1213,22532,1156,1,1,23580,1267,23928,1296,586,57
"Louisiana",2020-04-18,"22",23580,1267,23118,1213,1,1,23928,1296,24523,1328,462,54
"Louisiana",2020-04-19,"22",23928,1296,23580,1267,1,1,24523,1328,24854,1405,348,29
"Louisiana",2020-04-20,"22",24523,1328,23928,1296,1,1,24854,1405,25317,1532,595,32
"Louisiana",2020-04-21,"22",24854,1405,24523,1328,1,1,25317,1532,25798,1599,331,77
"Louisiana",2020-04-22,"22",25317,1532,24854,1405,1,1,25798,1599,26199,1660,463,127
"Louisiana",2020-04-23,"22",25798,1599,25317,1532,1,1,26199,1660,26571,1703,481,67
"Louisiana",2020-04-24,"22",26199,1660,25798,1599,1,1,26571,1703,26832,1729,401,61
"Louisiana",2020-04-25,"22",26571,1703,26199,1660,1,1,26832,1729,27111,1740,372,43
"Louisiana",2020-04-26,"22",26832,1729,26571,1703,1,1,27111,1740,27329,1801,261,26
"Louisiana",2020-04-27,"22",27111,1740,26832,1729,1,1,27329,1801,27703,1845,279,11
"Louisiana",2020-04-28,"22",27329,1801,27111,1740,1,1,27703,1845,28044,1905,218,61
"Louisiana",2020-04-29,"22",27703,1845,27329,1801,1,1,28044,1905,28754,1970,374,44
"Louisiana",2020-04-30,"22",28044,1905,27703,1845,1,1,28754,1970,29183,1993,341,60
"Louisiana",2020-05-01,"22",28754,1970,28044,1905,1,1,29183,1993,29383,2012,710,65
"Louisiana",2020-05-02,"22",29183,1993,28754,1970,1,1,29383,2012,29746,2064,429,23
"Louisiana",2020-05-03,"22",29383,2012,29183,1993,1,1,29746,2064,30069,2115,200,19
"Louisiana",2020-05-04,"22",29746,2064,29383,2012,1,1,30069,2115,30472,2167,363,52
"Louisiana",2020-05-05,"22",30069,2115,29746,2064,1,1,30472,2167,30725,2208,323,51
"Louisiana",2020-05-06,"22",30472,2167,30069,2115,1,1,30725,2208,30928,2227,403,52
"Louisiana",2020-05-07,"22",30725,2208,30472,2167,1,1,30928,2227,31490,2267,253,41
"Louisiana",2020-05-08,"22",30928,2227,30725,2208,1,1,31490,2267,31673,2286,203,19
"Louisiana",2020-05-09,"22",31490,2267,30928,2227,1,1,31673,2286,31881,2308,562,40
"Louisiana",2020-05-10,"22",31673,2286,31490,2267,1,1,31881,2308,32116,2347,183,19
"Louisiana",2020-05-11,"22",31881,2308,31673,2286,1,1,32116,2347,32728,2381,208,22
"Louisiana",2020-05-12,"22",32116,2347,31881,2308,1,1,32728,2381,33555,2417,235,39
"Louisiana",2020-05-13,"22",32728,2381,32116,2347,1,1,33555,2417,33903,2448,612,34
"Louisiana",2020-05-14,"22",33555,2417,32728,2381,1,1,33903,2448,34183,2479,827,36
"Louisiana",2020-05-15,"22",33903,2448,33555,2417,1,1,34183,2479,34498,2491,348,31
"Louisiana",2020-05-16,"22",34183,2479,33903,2448,1,1,34498,2491,34832,2563,280,31
"Louisiana",2020-05-17,"22",34498,2491,34183,2479,1,1,34832,2563,35161,2581,315,12
"Louisiana",2020-05-18,"22",34832,2563,34498,2491,1,1,35161,2581,35439,2608,334,72
"Louisiana",2020-05-19,"22",35161,2581,34832,2563,1,1,35439,2608,36627,2629,329,18
"Louisiana",2020-05-20,"22",35439,2608,35161,2581,1,1,36627,2629,37048,2669,278,27
"Louisiana",2020-05-21,"22",36627,2629,35439,2608,1,1,37048,2669,37165,2683,1188,21
"Louisiana",2020-05-22,"22",37048,2669,36627,2629,1,1,37165,2683,37293,2690,421,40
"Louisiana",2020-05-23,"22",37165,2683,37048,2669,1,1,37293,2690,37916,2690,117,14
"Louisiana",2020-05-24,"22",37293,2690,37165,2683,1,1,37916,2690,38252,2701,128,7
"Louisiana",2020-05-25,"22",37916,2690,37293,2690,1,1,38252,2701,38694,2722,623,0
"Louisiana",2020-05-26,"22",38252,2701,37916,2690,1,1,38694,2722,38907,2740,336,11
"Louisiana",2020-05-27,"22",38694,2722,38252,2701,1,1,38907,2740,38907,2766,442,21
"Louisiana",2020-05-28,"22",38907,2740,38694,2722,1,1,38907,2766,39682,2785,213,18
"Louisiana",2020-05-29,"22",38907,2766,38907,2740,1,1,39682,2785,40021,2791,0,26
"Louisiana",2020-05-30,"22",39682,2785,38907,2766,1,1,40021,2791,40452,2801,775,19
"Louisiana",2020-05-31,"22",40021,2791,39682,2785,1,1,40452,2801,40857,2835,339,6
"Louisiana",2020-06-01,"22",40452,2801,40021,2791,1,1,40857,2835,41244,2870,431,10
"Louisiana",2020-06-02,"22",40857,2835,40452,2801,1,1,41244,2870,41673,2883,405,34
"Louisiana",2020-06-03,"22",41244,2870,40857,2835,1,1,41673,2883,42100,2912,387,35
"Louisiana",2020-06-04,"22",41673,2883,41244,2870,1,1,42100,2912,NA,NA,429,13
"Louisiana",2020-06-05,"22",42100,2912,41673,2883,1,1,NA,NA,NA,NA,427,29
"Maine",2020-03-12,"23",1,0,NA,NA,NA,NA,2,0,3,0,NA,NA
"Maine",2020-03-13,"23",2,0,1,0,1,1,3,0,12,0,1,0
"Maine",2020-03-14,"23",3,0,2,0,1,1,12,0,17,0,1,0
"Maine",2020-03-15,"23",12,0,3,0,1,1,17,0,32,0,9,0
"Maine",2020-03-16,"23",17,0,12,0,1,1,32,0,43,0,5,0
"Maine",2020-03-17,"23",32,0,17,0,1,1,43,0,52,0,15,0
"Maine",2020-03-18,"23",43,0,32,0,1,1,52,0,57,0,11,0
"Maine",2020-03-19,"23",52,0,43,0,1,1,57,0,70,0,9,0
"Maine",2020-03-20,"23",57,0,52,0,1,1,70,0,89,0,5,0
"Maine",2020-03-21,"23",70,0,57,0,1,1,89,0,107,0,13,0
"Maine",2020-03-22,"23",89,0,70,0,1,1,107,0,118,0,19,0
"Maine",2020-03-23,"23",107,0,89,0,1,1,118,0,142,0,18,0
"Maine",2020-03-24,"23",118,0,107,0,1,1,142,0,155,0,11,0
"Maine",2020-03-25,"23",142,0,118,0,1,1,155,0,168,1,24,0
"Maine",2020-03-26,"23",155,0,142,0,1,1,168,1,211,1,13,0
"Maine",2020-03-27,"23",168,1,155,0,1,1,211,1,253,3,13,1
"Maine",2020-03-28,"23",211,1,168,1,1,1,253,3,275,3,43,0
"Maine",2020-03-29,"23",253,3,211,1,1,1,275,3,303,5,42,2
"Maine",2020-03-30,"23",275,3,253,3,1,1,303,5,344,7,22,0
"Maine",2020-03-31,"23",303,5,275,3,1,1,344,7,376,7,28,2
"Maine",2020-04-01,"23",344,7,303,5,1,1,376,7,432,9,41,2
"Maine",2020-04-02,"23",376,7,344,7,1,1,432,9,456,10,32,0
"Maine",2020-04-03,"23",432,9,376,7,1,1,456,10,470,10,56,2
"Maine",2020-04-04,"23",456,10,432,9,1,1,470,10,499,10,24,1
"Maine",2020-04-05,"23",470,10,456,10,1,1,499,10,519,12,14,0
"Maine",2020-04-06,"23",499,10,470,10,1,1,519,12,537,14,29,0
"Maine",2020-04-07,"23",519,12,499,10,1,1,537,14,560,16,20,2
"Maine",2020-04-08,"23",537,14,519,12,1,1,560,16,586,17,18,2
"Maine",2020-04-09,"23",560,16,537,14,1,1,586,17,616,19,23,2
"Maine",2020-04-10,"23",586,17,560,16,1,1,616,19,633,19,26,1
"Maine",2020-04-11,"23",616,19,586,17,1,1,633,19,698,19,30,2
"Maine",2020-04-12,"23",633,19,616,19,1,1,698,19,734,20,17,0
"Maine",2020-04-13,"23",698,19,633,19,1,1,734,20,770,24,65,0
"Maine",2020-04-14,"23",734,20,698,19,1,1,770,24,796,27,36,1
"Maine",2020-04-15,"23",770,24,734,20,1,1,796,27,827,29,36,4
"Maine",2020-04-16,"23",796,27,770,24,1,1,827,29,847,32,26,3
"Maine",2020-04-17,"23",827,29,796,27,1,1,847,32,867,34,31,2
"Maine",2020-04-18,"23",847,32,827,29,1,1,867,34,875,35,20,3
"Maine",2020-04-19,"23",867,34,847,32,1,1,875,35,888,36,20,2
"Maine",2020-04-20,"23",875,35,867,34,1,1,888,36,907,39,8,1
"Maine",2020-04-21,"23",888,36,875,35,1,1,907,39,937,44,13,1
"Maine",2020-04-22,"23",907,39,888,36,1,1,937,44,965,47,19,3
"Maine",2020-04-23,"23",937,44,907,39,1,1,965,47,990,50,30,5
"Maine",2020-04-24,"23",965,47,937,44,1,1,990,50,1015,50,28,3
"Maine",2020-04-25,"23",990,50,965,47,1,1,1015,50,1023,51,25,3
"Maine",2020-04-26,"23",1015,50,990,50,1,1,1023,51,1040,51,25,0
"Maine",2020-04-27,"23",1023,51,1015,50,1,1,1040,51,1056,52,8,1
"Maine",2020-04-28,"23",1040,51,1023,51,1,1,1056,52,1095,53,17,0
"Maine",2020-04-29,"23",1056,52,1040,51,1,1,1095,53,1123,55,16,1
"Maine",2020-04-30,"23",1095,53,1056,52,1,1,1123,55,1152,56,39,1
